0003014512 0000000006 06 1 1
0003014554 0000000042 07 1 1
0003014595 0000000041 08 1 1
0003014612 0000000017 09 1 1
0003014680 0000000068 10 1 1
0003014689 0000000009 11 1 1
0003014708 0000000019 12 1 1
0003014776 0000000068 13 1 1
0003016094 0000001318 01 0 1
0003016364 0000000270 01 0 0
0003018012 0000001648 01 0 1
0003018595 0000000583 01 0 0
0003018996 0000000401 01 0 1
0003019314 0000000318 01 0 1
0003019731 0000000417 01 0 1
0003019741 0000000010 02 1 1
0003019755 0000000014 03 1 1
0003019936 0000000181 04 1 1
0003019995 0000000059 05 1 1
0003020095 0000000100 06 1 1
0003020568 0000000473 01 0 0
0003021718 0000001150 01 0 0
0003021771 0000000053 02 2 1
0003021804 0000000033 03 1 1
0003022900 0000001096 01 0 1
0003023080 0000000180 02 1 1
0003023925 0000000845 01 0 0
0003024175 0000000250 01 0 0
0003024265 0000000090 02 2 1
0003024376 0000000111 03 1 1
0003024522 0000000146 04 1 1
0003024578 0000000056 05 1 1
0003024690 0000000112 06 1 1
0003024754 0000000064 07 1 1
0003024863 0000000109 08 1 1
0003024892 0000000029 09 1 1
0003024993 0000000101 10 1 1
0003025099 0000000106 11 1 1
0003025208 0000000109 12 1 1
0003025261 0000000053 13 1 1
0003025287 0000000026 14 1 1
0003025509 0000000222 01 0 1
0003025598 0000000089 02 1 1
0003025629 0000000031 03 1 1
0003026063 0000000434 01 0 1
0003026109 0000000046 02 1 1
0003026237 0000000128 03 1 1
0003026373 0000000136 04 1 1
0003026729 0000000356 01 0 1
0003026883 0000000154 02 1 1
0003026939 0000000056 03 1 1
0003026949 0000000010 04 1 1
0003027117 0000000168 05 1 1
0003027258 0000000141 06 1 1
0003027320 0000000062 07 1 1
0003027322 0000000002 08 1 1
0003027333 0000000011 09 1 1
0003027442 0000000109 10 1 1
0003027700 0000000258 01 0 0
0003027968 0000000268 01 0 0
0003028819 0000000851 01 0 0
0003029248 0000000429 01 0 0
0003030370 0000001122 01 0 1
0003030419 0000000049 02 1 1
0003030605 0000000186 03 1 1
0003030779 0000000174 04 1 1
0003030852 0000000073 05 1 1
0003030888 0000000036 06 1 1
0003030908 0000000020 07 1 1
0003030997 0000000089 08 1 1
0003031182 0000000185 09 1 1
0003031761 0000000579 01 0 1
0003031801 0000000040 02 1 1
0003031929 0000000128 03 1 1
0003032149 0000000220 01 0 0
0003032856 0000000707 01 0 0
0003033045 0000000189 01 0 0
0003033966 0000000921 01 0 0
0003034450 0000000484 01 0 1
0003034472 0000000022 02 1 1
0003034570 0000000098 03 1 1
0003034601 0000000031 04 1 1
0003034616 0000000015 05 1 1
0003034754 0000000138 06 1 1
0003034872 0000000118 07 1 1
0003034898 0000000026 08 1 1
0003034918 0000000020 09 1 1
0003035221 0000000303 01 0 0
0003035952 0000000731 01 0 1
0003035974 0000000022 02 1 1
0003036116 0000000142 03 1 1
0003036210 0000000094 04 1 1
0003036453 0000000243 01 0 1
0003036466 0000000013 02 1 1
0003036563 0000000097 03 1 1
0003036663 0000000100 04 1 1
0003037439 0000000776 01 0 0
0003038274 0000000835 01 0 1
0003038508 0000000234 01 0 0
0003038532 0000000024 02 2 1
0003039180 0000000648 01 0 0
0003039372 0000000192 01 0 1
0003039384 0000000012 02 1 1
0003039415 0000000031 03 1 1
0003039948 0000000533 01 0 1
0003039949 0000000001 02 1 1
0003040090 0000000141 03 1 1
0003041225 0000001135 01 0 1
0003041388 0000000163 02 1 1
0003041446 0000000058 03 1 1
0003041487 0000000041 04 1 1
0003041724 0000000237 01 0 1
0003041727 0000000003 02 1 1
0003041770 0000000043 03 1 1
0003041890 0000000120 04 1 1
0003041983 0000000093 05 1 1
0003042494 0000000511 01 0 0
0003043775 0000001281 01 0 1
0003043925 0000000150 02 1 1
0003044020 0000000095 03 1 1
0003044093 0000000073 04 1 1
0003044200 0000000107 05 1 1
0003044252 0000000052 06 1 1
0003044293 0000000041 07 1 1
0003044390 0000000097 08 1 1
0003044574 0000000184 09 1 1
0003044600 0000000026 10 1 1
0003044749 0000000149 11 1 1
0003044797 0000000048 12 1 1
0003044954 0000000157 13 1 1
0003045118 0000000164 14 1 1
0003045487 0000000369 01 0 0
0003046082 0000000595 01 0 0
0003046560 0000000478 01 0 0
0003046992 0000000432 01 0 1
0003047181 0000000189 02 1 1
0003047193 0000000012 03 1 1
0003047914 0000000721 01 0 1
0003048017 0000000103 02 1 1
0003048144 0000000127 03 1 1
0003048212 0000000068 04 1 1
0003048493 0000000281 01 0 1
0003048554 0000000061 02 1 1
0003048588 0000000034 03 1 1
0003049674 0000001086 01 0 1
0003049768 0000000094 02 1 1
0003049940 0000000172 03 1 1
0003049955 0000000015 04 1 1
0003049961 0000000006 05 1 1
0003049980 0000000019 06 1 1
0003050007 0000000027 07 1 1
0003050189 0000000182 08 1 1
0003050620 0000000431 01 0 0
0003051703 0000001083 01 0 0
0003052601 0000000898 01 0 1
0003052668 0000000067 02 1 1
0003052789 0000000121 03 1 1
0003052825 0000000036 04 1 1
0003052826 0000000001 05 1 1
0003052858 0000000032 06 1 1
0003053048 0000000190 07 1 1
0003053951 0000000903 01 0 1
0003054014 0000000063 02 1 1
0003054126 0000000112 03 1 1
0003054260 0000000134 04 1 1
0003054263 0000000003 05 1 1
0003054296 0000000033 06 1 1
0003054318 0000000022 07 1 1
0003054327 0000000009 08 1 1
0003054355 0000000028 09 1 1
0003054440 0000000085 10 1 1
0003054851 0000000411 01 0 0
0003055204 0000000353 01 0 1
0003055267 0000000063 02 1 1
0003055323 0000000056 03 1 1
0003055386 0000000063 04 1 1
0003055432 0000000046 05 1 1
0003057158 0000001726 01 0 0
0003057342 0000000184 01 0 0
0003057659 0000000317 01 0 1
0003057666 0000000007 02 1 1
0003057700 0000000034 03 1 1
0003057742 0000000042 04 1 1
0003057889 0000000147 05 1 1
0003057925 0000000036 06 1 1
0003057964 0000000039 07 1 1
0003057977 0000000013 08 1 1
0003058243 0000000266 01 0 0
0003059070 0000000827 01 0 0
0003059126 0000000056 02 2 1
0003059189 0000000063 03 1 1
0003059448 0000000259 01 0 1
0003059517 0000000069 02 1 1
0003059560 0000000043 03 1 1
0003059613 0000000053 04 1 1
0003059887 0000000274 01 0 1
0003060142 0000000255 01 0 1
0003060221 0000000079 02 1 1
0003060473 0000000252 01 0 1
0003060495 0000000022 02 1 1
0003060513 0000000018 03 1 1
0003060521 0000000008 04 1 1
0003060525 0000000004 05 1 1
0003060586 0000000061 06 1 1
0003060833 0000000247 01 0 1
0003062178 0000001345 01 0 1
0003062259 0000000081 02 1 1
0003062332 0000000073 03 1 1
0003062830 0000000498 01 0 1
0003062860 0000000030 02 1 1
0003063078 0000000218 01 0 1
0003063174 0000000096 02 1 1
0003063208 0000000034 03 1 1
0003063226 0000000018 04 1 1
0003063923 0000000697 01 0 1
0003063982 0000000059 02 1 1
0003064034 0000000052 03 1 1
0003064980 0000000946 01 0 0
0003065029 0000000049 02 2 1
0003065149 0000000120 03 1 1
0003065820 0000000671 01 0 1
0003065979 0000000159 02 1 1
0003066277 0000000298 01 0 1
0003066395 0000000118 02 1 1
0003066519 0000000124 03 1 1
0003066553 0000000034 04 1 1
0003066636 0000000083 05 1 1
0003066690 0000000054 06 1 1
0003066693 0000000003 07 1 1
0003066920 0000000227 01 0 0
0003067641 0000000721 01 0 0
0003067668 0000000027 02 2 1
0003067803 0000000135 03 1 1
0003067834 0000000031 04 1 1
0003068641 0000000807 01 0 1
0003068654 0000000013 02 1 1
0003068709 0000000055 03 1 1
0003068827 0000000118 04 1 1
0003069179 0000000352 01 0 1
0003069187 0000000008 02 1 1
0003069264 0000000077 03 1 1
0003069421 0000000157 04 1 1
0003069464 0000000043 05 1 1
0003069528 0000000064 06 1 1
0003069536 0000000008 07 1 1
0003069984 0000000448 01 0 0
0003070528 0000000544 01 0 1
0003070537 0000000009 02 1 1
0003070845 0000000308 01 0 1
0003071549 0000000704 01 0 0
0003071675 0000000126 01 0 0
0003071757 0000000082 02 2 1
0003071869 0000000112 03 1 1
0003072754 0000000885 01 0 1
0003072790 0000000036 02 1 1
0003072860 0000000070 03 1 1
0003072897 0000000037 04 1 1
0003072965 0000000068 05 1 1
0003073332 0000000367 01 0 1
0003073821 0000000489 01 0 1
0003073897 0000000076 02 1 1
0003074004 0000000107 03 1 1
0003074093 0000000089 04 1 1
0003074220 0000000127 05 1 1
0003074431 0000000211 01 0 1
0003074566 0000000135 02 1 1
0003074584 0000000018 03 1 1
0003074708 0000000124 04 1 1
0003074915 0000000207 01 0 1
0003074928 0000000013 02 1 1
0003075043 0000000115 03 1 1
0003075096 0000000053 04 1 1
0003075196 0000000100 05 1 1
0003075238 0000000042 06 1 1
0003075359 0000000121 07 1 1
0003075418 0000000059 08 1 1
0003075603 0000000185 09 1 1
0003075644 0000000041 10 1 1
0003075670 0000000026 11 1 1
0003075819 0000000149 12 1 1
0003075968 0000000149 13 1 1
0003076710 0000000742 01 0 0
0003077164 0000000454 01 0 1
0003077593 0000000429 01 0 1
0003077661 0000000068 02 1 1
0003077796 0000000135 03 1 1
0003077952 0000000156 04 1 1
0003077982 0000000030 05 1 1
0003077990 0000000008 06 1 1
0003078087 0000000097 07 1 1
0003078174 0000000087 08 1 1
0003078178 0000000004 09 1 1
0003078255 0000000077 10 1 1
0003078290 0000000035 11 1 1
0003078309 0000000019 12 1 1
0003078678 0000000369 01 0 0
0003079812 0000001134 01 0 0
0003079857 0000000045 02 2 1
0003081190 0000001333 01 0 0
0003082010 0000000820 01 0 0
0003082228 0000000218 01 0 1
0003082349 0000000121 02 1 1
0003082381 0000000032 03 1 1
0003082493 0000000112 04 1 1
0003082510 0000000017 05 1 1
0003082518 0000000008 06 1 1
0003082578 0000000060 07 1 1
0003082829 0000000251 01 0 1
0003082852 0000000023 02 1 1
0003082943 0000000091 03 1 1
0003082976 0000000033 04 1 1
0003083074 0000000098 05 1 1
0003083511 0000000437 01 0 1
0003083528 0000000017 02 1 1
0003083579 0000000051 03 1 1
0003084036 0000000457 01 0 1
0003084480 0000000444 01 0 1
0003084503 0000000023 02 1 1
0003084785 0000000282 01 0 0
0003084794 0000000009 02 2 1
0003084801 0000000007 03 1 1
0003084881 0000000080 04 1 1
0003084921 0000000040 05 1 1
0003085094 0000000173 06 1 1
0003085160 0000000066 07 1 1
0003085239 0000000079 08 1 1
0003085277 0000000038 09 1 1
0003085307 0000000030 10 1 1
0003085707 0000000400 01 0 0
0003086844 0000001137 01 0 1
0003087758 0000000914 01 0 1
0003087782 0000000024 02 1 1
0003087910 0000000128 03 1 1
0003087925 0000000015 04 1 1
0003087965 0000000040 05 1 1
0003088062 0000000097 06 1 1
0003088074 0000000012 07 1 1
0003088103 0000000029 08 1 1
0003089144 0000001041 01 0 0
0003090009 0000000865 01 0 0
0003091045 0000001036 01 0 0
0003092114 0000001069 01 0 0
0003092945 0000000831 01 0 0
0003093246 0000000301 01 0 0
0003093267 0000000021 02 2 1
0003093289 0000000022 03 1 1
0003093418 0000000129 04 1 1
0003094004 0000000586 01 0 1
0003094364 0000000360 01 0 0
0003095146 0000000782 01 0 0
0003095390 0000000244 01 0 1
0003095483 0000000093 02 1 1
0003095830 0000000347 01 0 0
0003096152 0000000322 01 0 0
0003096189 0000000037 02 2 1
0003096274 0000000085 03 1 1
0003096290 0000000016 04 1 1
0003096292 0000000002 05 1 1
0003096349 0000000057 06 1 1
0003096566 0000000217 01 0 1
0003096618 0000000052 02 1 1
0003096626 0000000008 03 1 1
0003096788 0000000162 04 1 1
0003096805 0000000017 05 1 1
0003096813 0000000008 06 1 1
0003096932 0000000119 07 1 1
0003096962 0000000030 08 1 1
0003097744 0000000782 01 0 0
0003098654 0000000910 01 0 1
0003098720 0000000066 02 1 1
0003098860 0000000140 03 1 1
0003098985 0000000125 04 1 1
0003099646 0000000661 01 0 0
0003099744 0000000098 02 2 1
0003099810 0000000066 03 1 1
0003099849 0000000039 04 1 1
0003099929 0000000080 05 1 1
0003100050 0000000121 06 1 1
0003100151 0000000101 07 1 1
0003100284 0000000133 08 1 1
0003100286 0000000002 09 1 1
0003100291 0000000005 10 1 1
0003100312 0000000021 11 1 1
0003100344 0000000032 12 1 1
0003100670 0000000326 01 0 1
0003100698 0000000028 02 1 1
0003100867 0000000169 03 1 1
0003100874 0000000007 04 1 1
0003100928 0000000054 05 1 1
0003101117 0000000189 06 1 1
0003101235 0000000118 07 1 1
0003101372 0000000137 08 1 1
0003101374 0000000002 09 1 1
0003101555 0000000181 10 1 1
0003101693 0000000138 11 1 1
0003102124 0000000431 01 0 1
0003102184 0000000060 02 1 1
0003102300 0000000116 03 1 1
0003103925 0000001625 01 0 0
0003104149 0000000224 01 0 1
0003104296 0000000147 02 1 1
0003104320 0000000024 03 1 1
0003104357 0000000037 04 1 1
0003104469 0000000112 05 1 1
0003104487 0000000018 06 1 1
0003104535 0000000048 07 1 1
0003104607 0000000072 08 1 1
0003104745 0000000138 09 1 1
0003104746 0000000001 10 1 1
0003104773 0000000027 11 1 1
0003105680 0000000907 01 0 1
0003105683 0000000003 02 1 1
0003105798 0000000115 03 1 1
0003105824 0000000026 04 1 1
0003105860 0000000036 05 1 1
0003105913 0000000053 06 1 1
0003105956 0000000043 07 1 1
0003106015 0000000059 08 1 1
0003106161 0000000146 09 1 1
0003106215 0000000054 10 1 1
0003106322 0000000107 11 1 1
0003106538 0000000216 01 0 1
0003106611 0000000073 02 1 1
0003106650 0000000039 03 1 1
0003107044 0000000394 01 0 0
0003107194 0000000150 01 0 0
0003107489 0000000295 01 0 1
0003107722 0000000233 01 0 0
0003107859 0000000137 01 0 0
0003107893 0000000034 02 2 1
0003107909 0000000016 03 1 1
0003108162 0000000253 01 0 0
0003108758 0000000596 01 0 0
0003109057 0000000299 01 0 1
0003109715 0000000658 01 0 1
0003110657 0000000942 01 0 1
0003110712 0000000055 02 1 1
0003110906 0000000194 01 3 1
0003110973 0000000067 02 1 1
0003110996 0000000023 03 1 1
0003111076 0000000080 04 1 1
0003111728 0000000652 01 0 0
0003111887 0000000159 01 0 0
0003112353 0000000466 01 0 1
0003112424 0000000071 02 1 1
0003112427 0000000003 03 1 1
0003112536 0000000109 04 1 1
0003112628 0000000092 05 1 1
0003112878 0000000250 01 0 1
0003112960 0000000082 02 1 1
0003113031 0000000071 03 1 1
0003113193 0000000162 04 1 1
0003113252 0000000059 05 1 1
0003113301 0000000049 06 1 1
0003114327 0000001026 01 0 0
0003114617 0000000290 01 0 0
0003115335 0000000718 01 0 0
0003115438 0000000103 01 3 1
0003115598 0000000160 02 1 1
0003115750 0000000152 03 1 1
0003115905 0000000155 04 1 1
0003116031 0000000126 05 1 1
0003116112 0000000081 06 1 1
0003116986 0000000874 01 0 1
0003117927 0000000941 01 0 0
0003119084 0000001157 01 0 1
0003119088 0000000004 02 1 1
0003119380 0000000292 01 0 1
0003119424 0000000044 02 1 1
0003119502 0000000078 03 1 1
0003119521 0000000019 04 1 1
0003119856 0000000335 01 0 0
0003120336 0000000480 01 0 1
0003120373 0000000037 02 1 1
0003120448 0000000075 03 1 1
0003121341 0000000893 01 0 0
0003121399 0000000058 02 2 1
0003121462 0000000063 03 1 1
0003121521 0000000059 04 1 1
0003121716 0000000195 01 0 1
0003121842 0000000126 02 1 1
0003121892 0000000050 03 1 1
0003122178 0000000286 01 0 1
0003122433 0000000255 01 0 1
0003122486 0000000053 02 1 1
0003122502 0000000016 03 1 1
0003123067 0000000565 01 0 0
0003123438 0000000371 01 0 0
0003123556 0000000118 01 0 0
0003123814 0000000258 01 0 1
0003124297 0000000483 01 0 0
0003124863 0000000566 01 0 0
0003125479 0000000616 01 0 1
0003126416 0000000937 01 0 1
0003126417 0000000001 02 1 1
0003126523 0000000106 03 1 1
0003127496 0000000973 01 0 0
0003127749 0000000253 01 0 0
0003127946 0000000197 01 0 1
0003127960 0000000014 02 1 1
0003128007 0000000047 03 1 1
0003128166 0000000159 04 1 1
0003128186 0000000020 05 1 1
0003128262 0000000076 06 1 1
0003128328 0000000066 07 1 1
0003128369 0000000041 08 1 1
0003128378 0000000009 09 1 1
0003128524 0000000146 10 1 1
0003128549 0000000025 11 1 1
0003128697 0000000148 12 1 1
0003128763 0000000066 13 1 1
0003128897 0000000134 14 1 1
0003128911 0000000014 15 1 1
0003129354 0000000443 01 0 1
0003129630 0000000276 01 0 0
0003129652 0000000022 02 2 1
0003129701 0000000049 03 1 1
0003129787 0000000086 04 1 1
0003130287 0000000500 01 0 0
0003130390 0000000103 01 3 1
0003130466 0000000076 02 1 1
0003130468 0000000002 03 1 1
0003130625 0000000157 04 1 1
0003130652 0000000027 05 1 1
0003130700 0000000048 06 1 1
0003130730 0000000030 07 1 1
0003131750 0000001020 01 0 1
0003132016 0000000266 01 0 0
0003132243 0000000227 01 0 1
0003132283 0000000040 02 1 1
0003133140 0000000857 01 0 1
0003133216 0000000076 02 1 1
0003133223 0000000007 03 1 1
0003133392 0000000169 04 1 1
0003133464 0000000072 05 1 1
0003133780 0000000316 01 0 0
0003133850 0000000070 02 2 1
0003133866 0000000016 03 1 1
0003134163 0000000297 01 0 1
0003134374 0000000211 01 0 1
0003134484 0000000110 02 1 1
0003134643 0000000159 03 1 1
0003134751 0000000108 04 1 1
0003135520 0000000769 01 0 0
0003136408 0000000888 01 0 1
0003136494 0000000086 02 1 1
0003136612 0000000118 03 1 1
0003137216 0000000604 01 0 0
0003137253 0000000037 02 2 1
0003137368 0000000115 03 1 1
0003137737 0000000369 01 0 1
0003137849 0000000112 02 1 1
0003137940 0000000091 03 1 1
0003137980 0000000040 04 1 1
0003138333 0000000353 01 0 0
0003138365 0000000032 02 2 1
0003138484 0000000119 03 1 1
0003138688 0000000204 01 0 1
0003139046 0000000358 01 0 0
0003139147 0000000101 01 3 1
0003139223 0000000076 02 1 1
0003139522 0000000299 01 0 0
0003139818 0000000296 01 0 1
0003139963 0000000145 02 1 1
0003140105 0000000142 03 1 1
0003140144 0000000039 04 1 1
0003141098 0000000954 01 0 0
0003141594 0000000496 01 0 1
0003141736 0000000142 02 1 1
0003141888 0000000152 03 1 1
0003142546 0000000658 01 0 0
0003142836 0000000290 01 0 0
0003143230 0000000394 01 0 1
0003143251 0000000021 02 1 1
0003143427 0000000176 03 1 1
0003143440 0000000013 04 1 1
0003143548 0000000108 05 1 1
0003143604 0000000056 06 1 1
0003143629 0000000025 07 1 1
0003143686 0000000057 08 1 1
0003143695 0000000009 09 1 1
0003143713 0000000018 10 1 1
0003144078 0000000365 01 0 1
0003144651 0000000573 01 0 0
0003144663 0000000012 02 2 1
0003144834 0000000171 03 1 1
0003144944 0000000110 04 1 1
0003145036 0000000092 05 1 1
0003145064 0000000028 06 1 1
0003145101 0000000037 07 1 1
0003145680 0000000579 01 0 1
0003145682 0000000002 02 1 1
0003147369 0000001687 01 0 1
0003147374 0000000005 02 1 1
0003147379 0000000005 03 1 1
0003147431 0000000052 04 1 1
0003147435 0000000004 05 1 1
0003147957 0000000522 01 0 1
0003148100 0000000143 02 1 1
0003148697 0000000597 01 0 1
0003148703 0000000006 02 1 1
0003148800 0000000097 03 1 1
0003148857 0000000057 04 1 1
0003149782 0000000925 01 0 1
0003149915 0000000133 02 1 1
0003150041 0000000126 03 1 1
0003150782 0000000741 01 0 0
0003151261 0000000479 01 0 0
0003151295 0000000034 02 2 1
0003151305 0000000010 03 1 1
0003151329 0000000024 04 1 1
0003151463 0000000134 05 1 1
0003151694 0000000231 01 0 0
0003153361 0000001667 01 0 1
0003153380 0000000019 02 1 1
0003153460 0000000080 03 1 1
0003153479 0000000019 04 1 1
0003154128 0000000649 01 0 0
0003154402 0000000274 01 0 0
0003154487 0000000085 02 2 1
0003154520 0000000033 03 1 1
0003154641 0000000121 04 1 1
0003154761 0000000120 05 1 1
0003154798 0000000037 06 1 1
0003154801 0000000003 07 1 1
0003154848 0000000047 08 1 1
0003154970 0000000122 09 1 1
0003155358 0000000388 01 0 0
0003155741 0000000383 01 0 1
0003155748 0000000007 02 1 1
0003155756 0000000008 03 1 1
0003155873 0000000117 04 1 1
0003155891 0000000018 05 1 1
0003156540 0000000649 01 0 0
0003156945 0000000405 01 0 1
0003157174 0000000229 01 0 1
0003157269 0000000095 02 1 1
0003157297 0000000028 03 1 1
0003157750 0000000453 01 0 1
0003157754 0000000004 02 1 1
0003157810 0000000056 03 1 1
0003157886 0000000076 04 1 1
0003158134 0000000248 01 0 1
0003158196 0000000062 02 1 1
0003158226 0000000030 03 1 1
0003158230 0000000004 04 1 1
0003158485 0000000255 01 0 1
0003158625 0000000140 02 1 1
0003158643 0000000018 03 1 1
0003159079 0000000436 01 0 1
0003159440 0000000361 01 0 1
0003159577 0000000137 02 1 1
0003159669 0000000092 03 1 1
0003159701 0000000032 04 1 1
0003159836 0000000135 05 1 1
0003159856 0000000020 06 1 1
0003160007 0000000151 07 1 1
0003160082 0000000075 08 1 1
0003160098 0000000016 09 1 1
0003160282 0000000184 10 1 1
0003160807 0000000525 01 0 1
0003162040 0000001233 01 0 0
0003162624 0000000584 01 0 0
0003162678 0000000054 02 2 1
0003162853 0000000175 03 1 1
0003163107 0000000254 01 0 1
0003164695 0000001588 01 0 1
0003164700 0000000005 02 1 1
0003164784 0000000084 03 1 1
0003165304 0000000520 01 0 0
0003165693 0000000389 01 0 0
0003165837 0000000144 01 0 1
0003165959 0000000122 02 1 1
0003165980 0000000021 03 1 1
0003166046 0000000066 04 1 1
0003166326 0000000280 01 0 1
0003166462 0000000136 02 1 1
0003166489 0000000027 03 1 1
0003166529 0000000040 04 1 1
0003166562 0000000033 05 1 1
0003166563 0000000001 06 1 1
0003166615 0000000052 07 1 1
0003166659 0000000044 08 1 1
0003166700 0000000041 09 1 1
0003166826 0000000126 10 1 1
0003166860 0000000034 11 1 1
0003167098 0000000238 01 0 0
0003167503 0000000405 01 0 1
0003167527 0000000024 02 1 1
0003167881 0000000354 01 0 0
0003167928 0000000047 02 2 1
0003167995 0000000067 03 1 1
0003168006 0000000011 04 1 1
0003168064 0000000058 05 1 1
0003168131 0000000067 06 1 1
0003168309 0000000178 07 1 1
0003168436 0000000127 08 1 1
0003168481 0000000045 09 1 1
0003168487 0000000006 10 1 1
0003168697 0000000210 01 0 1
0003168872 0000000175 02 1 1
0003168911 0000000039 03 1 1
0003169092 0000000181 04 1 1
0003169164 0000000072 05 1 1
0003169646 0000000482 01 0 1
0003169799 0000000153 02 1 1
0003170823 0000001024 01 0 0
0003171141 0000000318 01 0 1
0003171226 0000000085 02 1 1
0003171457 0000000231 01 0 1
0003171777 0000000320 01 0 1
0003171793 0000000016 02 1 1
0003171858 0000000065 03 1 1
0003172120 0000000262 01 0 1
0003172164 0000000044 02 1 1
0003172373 0000000209 01 0 1
0003172860 0000000487 01 0 1
0003173037 0000000177 02 1 1
0003173044 0000000007 03 1 1
0003173081 0000000037 04 1 1
0003173083 0000000002 05 1 1
0003173225 0000000142 06 1 1
0003174244 0000001019 01 0 1
0003174252 0000000008 02 1 1
0003174299 0000000047 03 1 1
0003174444 0000000145 04 1 1
0003174582 0000000138 05 1 1
0003174583 0000000001 06 1 1
0003174813 0000000230 01 0 0
0003175140 0000000327 01 0 1
0003175161 0000000021 02 1 1
0003177137 0000001976 01 0 0
0003177555 0000000418 01 0 0
0003178444 0000000889 01 0 0
0003179884 0000001440 01 0 1
0003180233 0000000349 01 0 0
0003180545 0000000312 01 0 1
0003180562 0000000017 02 1 1
0003180583 0000000021 03 1 1
0003180809 0000000226 01 0 0
0003181255 0000000446 01 0 0
0003181273 0000000018 02 2 1
0003181382 0000000109 03 1 1
0003181455 0000000073 04 1 1
0003181522 0000000067 05 1 1
0003181547 0000000025 06 1 1
0003181559 0000000012 07 1 1
0003181575 0000000016 08 1 1
0003181649 0000000074 09 1 1
0003181683 0000000034 10 1 1
0003182438 0000000755 01 0 1
0003182474 0000000036 02 1 1
0003182530 0000000056 03 1 1
0003182616 0000000086 04 1 1
0003182631 0000000015 05 1 1
0003182671 0000000040 06 1 1
0003184202 0000001531 01 0 0
0003184225 0000000023 02 2 1
0003184293 0000000068 03 1 1
0003184318 0000000025 04 1 1
0003184333 0000000015 05 1 1
0003184433 0000000100 06 1 1
0003184457 0000000024 07 1 1
0003184550 0000000093 08 1 1
0003184673 0000000123 09 1 1
0003184762 0000000089 10 1 1
0003184874 0000000112 11 1 1
0003185021 0000000147 12 1 1
0003185053 0000000032 13 1 1
0003185103 0000000050 14 1 1
0003185255 0000000152 15 1 1
0003185298 0000000043 16 1 1
0003185388 0000000090 17 1 1
0003185541 0000000153 18 1 1
0003185582 0000000041 19 1 1
0003185916 0000000334 01 0 1
0003186739 0000000823 01 0 1
0003186778 0000000039 02 1 1
0003186867 0000000089 03 1 1
0003187039 0000000172 04 1 1
0003187143 0000000104 05 1 1
0003187311 0000000168 06 1 1
0003187318 0000000007 07 1 1
0003189038 0000001720 01 0 1
0003189137 0000000099 02 1 1
0003189893 0000000756 01 0 1
0003189957 0000000064 02 1 1
0003189967 0000000010 03 1 1
0003190008 0000000041 04 1 1
0003190110 0000000102 05 1 1
0003190138 0000000028 06 1 1
0003190784 0000000646 01 0 1
0003190892 0000000108 02 1 1
0003190965 0000000073 03 1 1
0003191512 0000000547 01 0 0
0003192014 0000000502 01 0 1
0003192044 0000000030 02 1 1
0003192055 0000000011 03 1 1
0003192739 0000000684 01 0 1
0003192822 0000000083 02 1 1
0003192831 0000000009 03 1 1
0003192849 0000000018 04 1 1
0003193755 0000000906 01 0 1
0003193843 0000000088 02 1 1
0003194313 0000000470 01 0 1
0003194762 0000000449 01 0 1
0003194926 0000000164 02 1 1
0003195355 0000000429 01 0 1
0003195428 0000000073 02 1 1
0003195473 0000000045 03 1 1
0003195598 0000000125 04 1 1
0003195618 0000000020 05 1 1
0003195779 0000000161 06 1 1
0003195816 0000000037 07 1 1
0003195857 0000000041 08 1 1
0003195917 0000000060 09 1 1
0003195939 0000000022 10 1 1
0003196086 0000000147 11 1 1
0003196197 0000000111 12 1 1
0003196302 0000000105 13 1 1
0003196445 0000000143 14 1 1
0003197295 0000000850 01 0 1
0003197370 0000000075 02 1 1
0003197511 0000000141 03 1 1
0003197530 0000000019 04 1 1
0003197682 0000000152 05 1 1
0003197791 0000000109 06 1 1
0003198766 0000000975 01 0 1
0003198929 0000000163 02 1 1
0003199045 0000000116 03 1 1
0003199077 0000000032 04 1 1
0003199198 0000000121 05 1 1
0003199230 0000000032 06 1 1
0003199328 0000000098 07 1 1
0003199344 0000000016 08 1 1
0003200408 0000001064 01 0 0
0003200454 0000000046 02 2 1
0003200566 0000000112 03 1 1
0003201037 0000000471 01 0 0
0003201114 0000000077 02 2 1
0003201199 0000000085 03 1 1
0003201272 0000000073 04 1 1
0003201427 0000000155 05 1 1
0003201569 0000000142 06 1 1
0003202081 0000000512 01 0 1
0003202114 0000000033 02 1 1
0003202181 0000000067 03 1 1
0003202344 0000000163 04 1 1
0003202732 0000000388 01 0 0
0003203030 0000000298 01 0 1
0003203196 0000000166 02 1 1
0003203832 0000000636 01 0 1
0003203925 0000000093 02 1 1
0003204103 0000000178 03 1 1
0003204573 0000000470 01 0 0
0003204986 0000000413 01 0 1
0003204994 0000000008 02 1 1
0003205297 0000000303 01 0 0
0003205917 0000000620 01 0 1
0003206251 0000000334 01 0 0
0003206311 0000000060 02 2 1
0003206318 0000000007 03 1 1
0003206430 0000000112 04 1 1
0003206520 0000000090 05 1 1
0003206543 0000000023 06 1 1
0003206701 0000000158 07 1 1
0003206733 0000000032 08 1 1
0003207387 0000000654 01 0 0
0003207445 0000000058 02 2 1
0003208287 0000000842 01 0 0
0003208384 0000000097 02 2 1
0003208387 0000000003 03 1 1
0003208429 0000000042 04 1 1
0003208562 0000000133 05 1 1
0003208619 0000000057 06 1 1
